Target_ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,X,Type,Family,Clan,Gene_ID
TMUE_0000002042.1,209.506181909261,0.314034729076123,0.506531377317793,0.3890330424502,0.564316707349524,266,S,S01A,PA,TMUE_0000002042
TMUE_0000002048.1,53.8928835459795,0.255111514265462,0.461332222485656,0.467597864340584,0.635775652467501,NA,NA,NA,NA,NA
TMUE_0000002467.1,9.70277795475872,-0.039032153899058,0.67172049290409,0.832167344712868,0.905708321577443,NA,NA,NA,NA,NA
TMUE_0000002513.1,6.50961548302986,-0.011943873230284,0.606450418718727,0.965330994894517,0.981785151647791,NA,NA,NA,NA,NA
TMUE_1000003057.1,637.478800491007,0.22847019698196,0.239064768555759,0.308359708954627,0.481071229843262,332,S,S14,SK,TMUE_1000003057
TMUE_1000003266.1,300.897102411307,-0.0951592206166853,0.205590684484546,0.626128704463468,0.765827146479678,270,S,S01A,PA,TMUE_1000003266
TMUE_1000003579.1,399.528543211684,-0.570089556172083,0.54937021023406,0.142256614499302,0.273258294029072,286,S,S01A,PA,TMUE_1000003579
TMUE_1000003906.1,1099.3478722937,0.143793460165037,0.155395822733978,0.343718540389866,0.518724346864322,288,S,S01A,PA,TMUE_1000003906
TMUE_1000004018.1,19.9520752784713,0.363555256440823,0.717716871816792,0.251905250589109,0.416267113999219,298,S,S01A,PA,TMUE_1000004018
TMUE_1000004109.1,22.9446270040685,-0.520269207414634,0.72801413301259,0.172837881984087,0.316049236227277,303,S,S01A,PA,TMUE_1000004109
TMUE_1000004110.1,99.5100049217807,1.11220213732677,0.612365573529424,0.01324995914042,0.0400680969391937,NA,NA,NA,NA,NA
TMUE_1000004166.1,18.0112032014203,-0.688563799193346,0.782329887115858,0.107562156975222,0.221111512044063,262,S,S01A,PA,TMUE_1000004166
TMUE_1000005393.1,160.01583412772,-0.261871541069506,0.675999913129055,0.37783131787325,0.553896278338022,333,S,S16,SJ,TMUE_1000005393
TMUE_1000005393.2,2416.27400364164,0.423398480912128,0.266582517561989,0.0852784878177706,0.185810749865978,333,S,S16,SJ,TMUE_1000005393
TMUE_1000005576.1,1450.36018270956,-0.0980361369736136,0.161402581986704,0.52791441906159,0.686387468510764,309,S,S08B,SB,TMUE_1000005576
TMUE_1000005849.1,1549.30986344521,2.2207665065375,0.236802443338934,5.85977474150429e-22,1.87782881545882e-20,302,S,S01A,PA,TMUE_1000005849
TMUE_2000006351.1,750.051487211974,-0.839883817871534,1.18761992427371,0.0458399858218069,0.113156408347718,NA,NA,NA,NA,NA
TMUE_2000006351.2,151.906656513613,0.0371933298765781,0.676173430798816,0.850893118104713,0.917352117990871,NA,NA,NA,NA,NA
TMUE_2000006351.3,2.30744222734952,-0.178159217919262,0.730747530249146,NA,NA,NA,NA,NA,NA,NA
TMUE_2000006392.1,32.2305402108499,0.0334164095607128,0.57635221464084,0.92256161304286,0.957940574188695,296,S,S01A,PA,TMUE_2000006392
TMUE_2000006395.1,47.3939024976837,-0.361151938012505,0.610680921308827,0.32211445244631,0.495520174032606,NA,NA,NA,NA,NA
TMUE_2000006451.1,12.2791684144192,0.0539269972197692,0.629980320901243,0.849627435545022,0.916513243510554,NA,NA,NA,NA,NA
TMUE_2000006473.1,210.53025183532,-0.228987170715749,0.551118492336249,0.520818982925056,0.680685628303028,347,S,S54,ST,TMUE_2000006473
TMUE_2000006651.1,83639.8096665007,2.18442683807494,0.0988096405120991,4.99015310366979e-109,2.15669022380496e-106,264,S,S01A,PA,TMUE_2000006651
TMUE_2000006668.1,2.95592692188453,-0.228996980073304,0.721638902559322,0.288653841057355,0.459103562747272,NA,NA,NA,NA,NA
TMUE_2000006669.1,16.6338590232093,0.0173594283842925,0.662877869561383,0.942323930589381,0.969253836317718,NA,NA,NA,NA,NA
TMUE_2000006670.1,2.95592692188453,-0.228996980073304,0.721638902559322,0.288653841057355,0.459103562747272,NA,NA,NA,NA,NA
TMUE_2000006671.1,16.6338590232093,0.0173594283842925,0.662877869561383,0.942323930589381,0.969253836317718,NA,NA,NA,NA,NA
TMUE_2000006820.1,9.10195370870984,-0.0515967572748638,0.626265374270317,0.85048192692181,0.917063822886491,263,S,S01A,PA,TMUE_2000006820
TMUE_2000006856.1,143388.024695957,0.881824108762443,0.120360022989128,9.95841791239715e-14,1.79330023465251e-12,NA,NA,NA,NA,NA
TMUE_2000006857.1,54.6025188349347,1.8797119449619,0.641659174982155,0.000302700452758334,0.00144794583908421,NA,NA,NA,NA,NA
TMUE_2000006858.1,25838.103584617,2.18927320826761,0.115475312430716,6.51509198061296e-81,1.40787616029705e-78,304,S,S01A,PA,TMUE_2000006858
TMUE_2000006859.1,30825.4076432757,1.67255604234017,0.155535854246133,1.47562055233217e-27,6.42960442843154e-26,NA,NA,NA,NA,NA
TMUE_2000007037.1,3.59695630059803,0.553407234444248,1.02331845393336,0.027215255328092,0.0733399305614289,282,S,S01A,PA,TMUE_2000007037
TMUE_2000007095.1,36.5485546949925,0.662653755136773,0.49634588116358,0.0801078208816334,0.177049433632758,265,S,S01A,PA,TMUE_2000007095
TMUE_2000007099.1,863.625499378349,0.43371286847486,0.19848044947644,0.0221648806128381,0.0617488860417934,300,S,S01A,PA,TMUE_2000007099
TMUE_2000007255.1,183.784654464613,-1.2322545849335,0.399162624262013,0.000469309988784581,0.00213810143323482,NA,NA,NA,NA,NA
TMUE_2000007256.1,75.031257998004,-0.413428744060436,0.608505811089649,0.27265089140776,0.440578052192955,276,S,S01A,PA,TMUE_2000007256
TMUE_2000007348.1,286.924263810489,-0.214906446267577,0.280113632839783,0.400277243093276,0.575407103534145,271,S,S01A,PA,TMUE_2000007348
TMUE_2000007372.1,56.5624693721215,-2.22225260338077,0.811057179099862,0.00051897645518545,0.00234235181904333,260,S,S01A,PA,TMUE_2000007372
TMUE_2000007375.1,692.430005071523,-4.16901111916927,0.563066794093046,1.14250699747515e-14,2.23074840007633e-13,261,S,S01A,PA,TMUE_2000007375
TMUE_2000007575.1,495.690609930749,0.478113568528193,0.166851388036706,0.00309862566223192,0.0114249764733112,301,S,S01A,PA,TMUE_2000007575
TMUE_2000007895.1,4538.53924028081,-2.87748048148254,0.693777666444221,2.42432522138311e-06,1.75259424119066e-05,294,S,S01A,PA,TMUE_2000007895
TMUE_2000007895.2,195.858680603545,0.106877950761146,0.69939276027753,0.444229659970409,0.615473277565161,294,S,S01A,PA,TMUE_2000007895
TMUE_2000007895.3,115.994069384315,0.118599663082087,0.693156148501003,0.494015292086876,0.659085477704091,294,S,S01A,PA,TMUE_2000007895
TMUE_2000007903.1,15.1585708259356,-0.812686394641479,1.02390078009496,0.0657637569184314,0.151444158537246,NA,NA,NA,NA,NA
TMUE_2000008713.1,11.8960841855072,-0.119762989064096,0.658123779628534,0.631218929818075,0.769522139721037,295,S,S01A,PA,TMUE_2000008713
TMUE_2000008732.1,4129.17156392775,-3.88130747155421,0.171390843857079,5.20820278420448e-115,2.37955344920611e-112,NA,NA,NA,NA,NA
TMUE_2000008932.1,64.7484620295039,-0.414776791695498,0.457058631900528,0.24552522937405,0.408638004050836,NA,NA,NA,NA,NA
TMUE_2000008935.1,74.5112781819875,0.0464705948848723,0.656498731677154,0.8508830932402,0.917352117990871,257,S,S01A,PA,TMUE_2000008935
TMUE_2000008935.2,125.558261550916,-7.32405687067556,1.54255504560788,1.70532938491309e-07,1.49015968274018e-06,257,S,S01A,PA,TMUE_2000008935
TMUE_2000008935.3,593.552983450734,0.0319061298515382,0.523376792266932,0.93085822374532,0.962954706683362,257,S,S01A,PA,TMUE_2000008935
TMUE_2000008938.1,126.02661539319,0.65548131256756,0.33997196365687,0.0283430408366211,0.0758637466176922,258,S,S01A,PA,TMUE_2000008938
TMUE_2000009008.1,620.600295119149,-0.904290984042018,0.193520794048707,1.20541897319977e-06,9.22289703370217e-06,NA,NA,NA,NA,NA
TMUE_2000009009.1,987.401389794422,-0.849750571122025,0.209261479589942,2.10887257783937e-05,0.000129953685519188,NA,NA,NA,NA,NA
TMUE_2000009010.1,2.95592692188453,-0.228996980073304,0.721638902559322,0.288653841057355,0.459103562747272,NA,NA,NA,NA,NA
TMUE_2000009012.1,2.95592692188453,-0.228996980073304,0.721638902559322,0.288653841057355,0.459103562747272,NA,NA,NA,NA,NA
TMUE_2000009363.1,16813.5936083682,0.641906693987178,0.16011132447805,3.65885171348802e-05,0.000215581052875412,311,S,S08B,SB,TMUE_2000009363
TMUE_2000009498.1,128.634178955397,1.97061720938541,0.521161272547526,1.36108141066802e-05,8.69558643147915e-05,NA,NA,NA,NA,NA
TMUE_2000009499.1,6.39946996605637,-0.0975289867878929,0.631954528722985,0.730348048360704,0.841410571061554,299,S,S01A,PA,TMUE_2000009499
TMUE_2000009556.1,3574.54331577452,0.0740179685467117,0.128421289492369,0.559674186471702,0.714798381194239,345,S,S54,ST,TMUE_2000009556
TMUE_2000009720.1,167.935471929187,1.20078584715692,0.482885090508695,0.00256408266971022,0.00971319642411255,NA,NA,NA,NA,NA
TMUE_2000009781.1,462.805139320613,0.567310044634162,0.119795091085676,1.46751498247423e-06,1.10641358249624e-05,NA,NA,NA,NA,NA
TMUE_2000009782.1,218.869492502612,-1.66344860976064,0.326194357560113,5.20656949410739e-08,4.88891678099068e-07,NA,NA,NA,NA,NA
TMUE_2000009785.1,113.186923248399,-2.09618569874867,0.285309774451166,2.48841002569879e-14,4.73152969333524e-13,NA,NA,NA,NA,NA
TMUE_2000009786.1,3.53093804370652,0.17774948712869,0.706303608347776,0.341872318433223,0.516962670833633,259,S,S01A,PA,TMUE_2000009786
TMUE_2000009906.1,1853.10793510071,0.968364770471889,0.144705468537458,8.09788601862053e-12,1.20908772477835e-10,307,S,S01C,PA,TMUE_2000009906
TMUE_2000009988.1,0.603274293420606,0.080032080497169,0.682385663888688,0.499380277737366,NA,NA,NA,NA,NA,NA
TMUE_2000009988.3,28.3691616784523,0.771975708417933,0.723897987026004,0.0738478489767535,0.166020097425455,NA,NA,NA,NA,NA
TMUE_2000009989.1,74.2877372869533,0.0361802453937732,0.438511751063306,0.917948005446558,0.95524950786386,297,S,S01A,PA,TMUE_2000009989
TMUE_2000010488.1,2617.68487576415,-0.15156350698884,0.213822043245944,0.454654249535157,0.624978604342533,NA,NA,NA,NA,NA
TMUE_2000010531.1,565.664915435205,-0.0817009545355257,0.224276439739633,0.698465946541175,0.818793999790333,334,S,S26A,SF,TMUE_2000010531
TMUE_3000010889.1,1701.89595213252,0.1291802385038,0.165536720440109,0.422878385067008,0.596791832636707,308,S,S08A,SB,TMUE_3000010889
TMUE_3000011130.1,4.49973952030785,-0.0336924106962864,0.662552192275125,0.871360065870867,0.928945355842947,NA,NA,NA,NA,NA
TMUE_3000011188.1,449.443761574808,0.86575042655262,0.189577027485958,2.00267347066906e-06,1.47048205168379e-05,NA,NA,NA,NA,NA
TMUE_3000011211.1,5178.16223133169,0.311765045609336,0.0850462173422185,0.000215314739641732,0.00106334095170196,292,S,S01A,PA,TMUE_3000011211
TMUE_3000011221.1,6.8717995841287,-0.452818828022436,0.767506937228106,0.183331969994965,0.330253636610284,NA,NA,NA,NA,NA
TMUE_3000011285.1,449.443761574808,0.86575042655262,0.189577027485958,2.00267347066906e-06,1.47048205168379e-05,NA,NA,NA,NA,NA
TMUE_3000011434.1,26.2055379362113,0.150085953790144,0.61750174370381,0.632845401623995,0.771082705321484,278,S,S01A,PA,TMUE_3000011434
TMUE_3000011457.1,161.818080089624,-0.747533606602139,0.579678782969944,0.0709182170520388,0.160358202613002,NA,NA,NA,NA,NA
TMUE_3000011552.1,97.1438013214897,0.947411722023743,0.272599224999096,0.000171943862372504,0.000870387560366797,305,S,S01A,PA,TMUE_3000011552
TMUE_3000011680.1,17940.5743467794,4.75328502623024,0.20817041969065,8.16512872330543e-118,3.95662343679931e-115,269,S,S01A,PA,TMUE_3000011680
TMUE_3000011735.1,77.3047240663309,-2.40900581789425,0.955943582059997,0.000668987993583787,0.00293572640104235,291,S,S01A,PA,TMUE_3000011735
TMUE_3000011746.1,409.570412788905,0.133659392240002,0.265835300586847,0.584833053214398,0.734669645714623,290,S,S01A,PA,TMUE_3000011746
TMUE_3000011906.1,245.205545463573,-0.688656803377867,0.185758812042165,0.000120260596116755,0.000631141185593382,NA,NA,NA,NA,NA
TMUE_3000011906.2,5.19110891987766,0.0521513468307681,0.684853187141701,0.736937434443016,0.846115208116392,NA,NA,NA,NA,NA
TMUE_3000011956.1,173.530594972484,-0.00303095062113133,0.62482287671592,0.983054573149828,0.990674670988083,281,S,S01A,PA,TMUE_3000011956
TMUE_3000011956.2,36250.3212357152,0.793960226646785,0.188228149078363,1.09394345435343e-05,7.07655735378869e-05,281,S,S01A,PA,TMUE_3000011956
TMUE_3000012059.1,7514.20018486497,1.48592933464108,0.149699933454921,5.78773538813407e-24,2.05670392425893e-22,275,S,S01A,PA,TMUE_3000012059
TMUE_3000012062.1,494.640985749756,0.0125970543486285,0.171113858989751,0.940928678317672,0.968859658401667,274,S,S01A,PA,TMUE_3000012062
TMUE_3000012072.1,472.022397353532,1.01156586839206,0.143456531540921,6.01457236574155e-13,1.01241080737445e-11,NA,NA,NA,NA,NA
TMUE_3000012114.1,10163.3153204334,-0.766139374335588,0.121970869074463,1.54442524898199e-10,2.0046188438694e-09,NA,NA,NA,NA,NA
TMUE_3000012121.1,13940.665326848,0.438884744714299,0.15205369185492,0.00274418986810285,0.0102986013097472,310,S,S08B,SB,TMUE_3000012121
TMUE_3000012212.1,679.429984939292,-0.363446623838138,0.200791089419579,0.0576021076258864,0.136187239924378,NA,NA,NA,NA,NA
TMUE_3000012933.1,4143.57027293176,0.199546332341128,0.171471356584309,0.237884613648139,0.398743486042704,NA,NA,NA,NA,NA
TMUE_3000013376.1,1757.81076475932,-0.899386204039137,0.113777774730503,1.18478253904035e-15,2.50938511017142e-14,293,S,S01A,PA,TMUE_3000013376
TMUE_3000013513.1,174.800585758172,0.310588356333243,0.352964608553454,0.308309042414377,0.481039115742834,289,S,S01A,PA,TMUE_3000013513
TMUE_3000013622.1,71.9454819963617,1.12857783858909,0.439578680978706,0.00240071860333457,0.0091448049513871,268,S,S01A,PA,TMUE_3000013622
TMUE_3000013624.1,11087.2891540523,3.75343218893033,0.335330890102612,2.79567413579413e-30,1.39269860141695e-28,267,S,S01A,PA,TMUE_3000013624
TMUE_3000013875.1,36269.1800400139,0.983349366530419,0.207291586868933,3.67419571215607e-07,3.04425200171439e-06,NA,NA,NA,NA,NA
TMUE_3000014014.1,34.3485602773304,-0.172120767286428,0.490656278854969,0.624059600976081,0.764224353716109,283,S,S01A,PA,TMUE_3000014014
TMUE_3000014015.1,56.5792641809382,-0.689622057545255,0.670303260882895,0.103109889447423,0.214412255156533,284,S,S01A,PA,TMUE_3000014015
TMUE_3000014016.1,19.9802966875426,-0.865751679651363,1.34985949926705,0.0355778630071144,0.0916734784638681,285,S,S01A,PA,TMUE_3000014016
TMUE_3000014070.1,271.721925243741,0.884756946473835,0.236102185386098,6.91774693589011e-05,0.000382244959405041,279,S,S01A,PA,TMUE_3000014070
TMUE_3000014071.1,197.58458275422,0.559313402794235,0.263674908299786,0.0212617180654328,0.0596170670847513,280,S,S01A,PA,TMUE_3000014071
TMUE_3000014199.1,98.8607405731652,0.761462765129196,0.254074626339839,0.00127293826257805,0.00519362245242523,273,S,S01A,PA,TMUE_3000014199
TMUE_3000014200.1,234.028041553968,1.49608573616537,0.244832396925715,1.78396069105329e-10,2.29319255712485e-09,272,S,S01A,PA,TMUE_3000014200
TMUE_3000014375.1,7759.49288089659,-0.564543717840968,0.0902469851884385,3.5291825834294e-10,4.33449759536248e-09,175,I,I93,Unassigned,TMUE_3000014375
TMUE_3000014375.1,7759.49288089659,-0.564543717840968,0.0902469851884385,3.5291825834294e-10,4.33449759536248e-09,287,S,S01A,PA,TMUE_3000014375
TMUE_3000014586.1,2343.93515398213,0.371202457192884,0.141245624574469,0.00719776713533919,0.023736748661829,346,S,S54,ST,TMUE_3000014586
